cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL NACIONAL,detalle,19,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (JUDICIALES),detalle,20,6,,0,,,0,6,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (POR DESCONOCIMIENTO DE DOMICILIO),detalle,21,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,NO AUTORIZACIÓN DE VIAJE,detalle,22,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,REINTEGRACIÓN FAMILIAR,detalle,23,6,,0,,,3,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,REJAPS,detalle,24,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,OTROS CON PROCEDIMIENTO ESPECIAL,detalle,25,6,,0,,,3,5,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,507,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,LA PAZ,28,tipo_proceso,,TOTAL LA PAZ,total,26,6,,1,,,236,491,249,242,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,LA PAZ,La Paz,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,1,6,,0,,,25,32,15,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,6,,0,,,74,110,56,54,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,6,,0,,,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,6,,0,,,82,121,67,54,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,GUARDA,detalle,5,6,,0,,,143,184,132,52,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,6,,0,,,6,8,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,CALIFICACIÓN DE DAÑOS Y PERJUICIOS,detalle,7,6,,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,MEDIDAS DE PROTECCION,detalle,8,6,,0,,,4,7,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,RENUNCIA DE LA AUTORIDAD POR CONSENTIMIENTO PARA LA ADOPCION (ADOPCION NACIONAL E INTERNACIONAL),detalle,9,6,,0,,,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,OTROS CON PROCEDIMIENTO COMUN,detalle,10,6,,0,,,1,4,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,FILIACIÓN JUDICIAL,detalle,11,6,,0,,,21,32,14,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,CONVERSIÓN DE GUARDA EN ADOPCIÓN,detalle,12,6,,0,,,1,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,TUTELA ORDINARIA,detalle,13,6,,0,,,11,24,15,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,TUTELA EXTRAORDINARIA,detalle,14,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,ADOPCIÓN NACIONAL,detalle,15,6,,0,,,69,91,73,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,ADOPCIÓN INTERNACIONAL,detalle,16,6,,0,,,3,5,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,ACOGIMIENTO CIRCUNSTANCIAL,detalle,17,6,,0,,,148,185,137,48,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL INTERNACIONAL,detalle,18,6,,0,,,7,7,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,RESTITUCION DE LA NIÑA NIÑO ADOLESCENTE A NIVEL NACIONAL,detalle,19,6,,0,,,10,13,9,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (JUDICIALES),detalle,20,6,,0,,,113,115,110,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,AUTORIZACIÓN DE VIAJE AL EXTERIOR (POR DESCONOCIMIENTO DE DOMICILIO),detalle,21,6,,0,,,47,96,37,59,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,NO AUTORIZACIÓN DE VIAJE,detalle,22,6,,0,,,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,REINTEGRACIÓN FAMILIAR,detalle,23,6,,0,,,10,24,21,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,REJAPS,detalle,24,6,,0,,,90,90,89,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,OTROS CON PROCEDIMIENTO ESPECIAL,detalle,25,6,,0,,,22,41,25,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,508,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,COCHABAMBA,31,tipo_proceso,,TOTAL COCHABAMBA,total,26,6,,0,,,892,1197,826,371,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,COCHABAMBA,Cochabamba,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,SUSPENSIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,1,6,,0,,,3,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,EXTINCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,2,6,,0,,,36,41,31,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,INFRACCIONES A NORMAS DE PROTECCIÓN LABORAL Y SOCIAL,detalle,3,6,,0,,,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,"INFRACCIONES POR VIOLENCIA CONTRA NIÑAS, NIÑOS Y ADOLESCENTES",detalle,4,6,,0,,,8,8,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,GUARDA,detalle,5,6,,0,,,11,14,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,RESTITUCIÓN DE LA AUTORIDAD MATERNA O PATERNA,detalle,6,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,CALIFICACIÓN DE DAÑOS Y PERJUICIOS,detalle,7,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,MEDIDAS DE PROTECCION,detalle,8,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,RENUNCIA DE LA AUTORIDAD POR CONSENTIMIENTO PARA LA ADOPCION (ADOPCION NACIONAL E INTERNACIONAL),detalle,9,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,OTROS CON PROCEDIMIENTO COMUN,detalle,10,6,,0,,,4,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,FILIACIÓN JUDICIAL,detalle,11,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,CONVERSIÓN DE GUARDA EN ADOPCIÓN,detalle,12,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,TUTELA ORDINARIA,detalle,13,6,,0,,,14,16,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,TUTELA EXTRAORDINARIA,detalle,14,6,,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
6.1.3.2,509,8602fc2cde,causas,provincia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,ORURO,12,tipo_proceso,,ADOPCIÓN NACIONAL,detalle,15,6,,0,,,7,9,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PÚBLICO NIÑEZ Y ADOLESCENCIA,,PÚBLICO NIÑEZ Y ADOLESCENCIA,Público Niñez y Adolescencia,Juzgados Públicos de la Niñez y Adolescencia de Provincias,,ORURO,Oruro,False,,2023,False
