cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,EJECUTIVO,detalle,5,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,1632,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,4,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,4,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DEL BIEN O CUMPLIMIENTO DE DAR,detalle,6,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,4,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DE LA HERENCIA,detalle,7,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,2,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DE LA HERENCIA,detalle,7,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DE LA HERENCIA,detalle,7,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,2,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DE LA HERENCIA,detalle,7,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ENTREGA DE LA HERENCIA,detalle,7,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,2,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,0,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,RESOLUCIÓN DE CONTRATO POR INCUMPLIMIENTO DE PAGO,detalle,8,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,CESE DE LA COPROPIEDAD,detalle,9,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,0,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,CESE DE LA COPROPIEDAD,detalle,9,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,CESE DE LA COPROPIEDAD,detalle,9,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,CESE DE LA COPROPIEDAD,detalle,9,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,CESE DE LA COPROPIEDAD,detalle,9,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,1,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,1,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,1,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,6,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,5,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,11,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,11,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ON OS DE EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,88,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ON OS DE EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,28,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ON OS DE EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,116,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ON OS DE EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,9,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ON OS DE EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,107,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,LES CONCURSALES,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,0,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,LES CONCURSALES,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,LES CONCURSALES,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,LES CONCURSALES,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,LES CONCURSALES,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,0,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ejecucion_readecuadas_ley_439,6,1,CAUSAS EN EJECUCION / DE SENTENCIA / READECUADAS A LA / LEY N° 439
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,causas_ingresadas_ejecucion_sentencia_2016,3,2,CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,movimiento_registrado_total_causas_ejecucion,9,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN EJECUCIÓN / DE SENTENCIA / CONCLUIDAS
6.1.1.5,441,cd609accca,ejecucion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,COCHABAMBA,40,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,COCHABAMBA,Cochabamba,False,False,pendientes_proxima_gestion,9,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
