cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"SUSPENSIÓN, EXTINCIÓN O RESTITUCION DE LA AUTORIDAD DE LA MADRE O EL PADRE EN CASOS EMERGENTES DE DESVINCULACIÓN CONYUGAL",detalle,16,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,1,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,536,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,132,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,11,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,14,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,140,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,7,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,68,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,1,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,6,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,273,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,ASISTENCIA FAMILIAR,detalle,17,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,1188,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,18,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,8,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,3,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,3,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,33,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,0,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,12,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,1,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,7,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,GUARDA,detalle,18,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,85,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,18,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,2,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,0,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,1,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,11,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,6,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,5,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,3,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE MATRIMONIO O DE UNION LIBRE,detalle,19,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,46,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,0,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,0,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,0,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,0,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,0,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,0,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,0,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,0,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,0,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,NULIDAD DE ACUERDOS EN LA VIA VOLUNTARIA NOTARIADA,detalle,20,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,0,12,TOTAL / CAUSAS / RESUELTA / S
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,formas_resolucion_causas_sentencia,21,1,FORMAS DE / RESOLUCIÓN DE / CAUSAS POR / SENTENCIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,conciliacion,8,2,CONCILIACIÓN
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,desistimiento,1,3,DESISTIMIENTO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,retiro_demanda,2,4,DE LA / RETIRO DEMANDA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,extincion_inactividad,9,5,EXTINCIÓN POR INACTIVIDAD
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,rechazadas,1,6,RECHAZADAS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,presentadas_no,9,7,COMO PRESENTADAS / NO
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,excusa,0,8,FORMAS DE FINALIZACIÓN DE COMPETENCIA / EXCUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,recusa,0,9,FORMAS DE FINALIZACIÓN DE COMPETENCIA / RECUSA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,declinatoria,1,10,FORMAS DE FINALIZACIÓN DE COMPETENCIA / DECLINATORIA
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,otros,10,11,FORMAS DE FINALIZACIÓN DE COMPETENCIA / OTROS
6.1.2.2,463,45c47fcb70,resueltas,provincia,Juzgados Públicos en Materia de Familia de Provincias,POTOSI,24,tipo_proceso,,"DIVISION Y PARTICION DE BIENES GANANCIALES, CUANDO NO SE LO TRAMITE EN EJECUCION DE PROCESO DE DIVORCIO",detalle,21,12,PÚBLICO DE FAMILIA,,PÚBLICO DE FAMILIA,Público de Familia,Juzgados Públicos en Materia de Familia de Provincias,,POTOSI,Potosí,False,,2023,False,total_causas_resuelta_s,62,12,TOTAL / CAUSAS / RESUELTA / S
