id_grupo_repetido,multiplicidad,ambito,territorio,departamento_derivado,materia_cruda,materia_norm,materia_homologada,tipo_proceso,grupo_proceso_norm,tipo_accion_penal,cuadro_origen,pagina_pdf,orden_fila,firma,titulo_pagina,unidad_fila,causa_repeticion,contexto_diferenciador,decision,evidencia
grp_038,2,capital,SUCRE,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.1,348,1,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 5.3.1.1, p. 348: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_038,2,capital,SUCRE,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.2,351,1,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 5.3.1.2, p. 351: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_039,3,capital,SUCRE,Chuquisaca,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,362,3,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_039,3,capital,SUCRE,Chuquisaca,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,362,6,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_039,3,capital,SUCRE,Chuquisaca,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,362,9,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_040,3,capital,SUCRE,Chuquisaca,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,362,1,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_040,3,capital,SUCRE,Chuquisaca,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,362,4,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_040,3,capital,SUCRE,Chuquisaca,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,362,7,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_041,2,capital,TARIJA,Tarija,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.1,349,10,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_041,2,capital,TARIJA,Tarija,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.2,352,10,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_042,2,capital,TARIJA,Tarija,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.1,349,11,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_042,2,capital,TARIJA,Tarija,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.2,352,11,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_043,2,capital,TARIJA,Tarija,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.1,349,9,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_043,2,capital,TARIJA,Tarija,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.2,352,9,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_044,3,capital,TARIJA,Tarija,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,23,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_044,3,capital,TARIJA,Tarija,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,26,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_044,3,capital,TARIJA,Tarija,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,29,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_045,3,capital,TARIJA,Tarija,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,21,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_045,3,capital,TARIJA,Tarija,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,24,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_045,3,capital,TARIJA,Tarija,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,27,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_046,2,capital,TRINIDAD,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.1,350,2,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.1, p. 350: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_046,2,capital,TRINIDAD,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.2,353,2,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.2, p. 353: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_047,2,capital,TRINIDAD,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.1,350,3,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.1, p. 350: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_047,2,capital,TRINIDAD,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.2,353,3,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.2, p. 353: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_048,2,capital,TRINIDAD,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.1,350,1,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 5.3.1.1, p. 350: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_048,2,capital,TRINIDAD,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.2,353,1,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 5.3.1.2, p. 353: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_049,3,capital,TRINIDAD,Beni,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,364,3,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 364: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_049,3,capital,TRINIDAD,Beni,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,364,6,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 364: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_049,3,capital,TRINIDAD,Beni,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,364,9,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 364: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_050,3,capital,TRINIDAD,Beni,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,364,1,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 364: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_050,3,capital,TRINIDAD,Beni,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,364,4,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 364: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_050,3,capital,TRINIDAD,Beni,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,364,7,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 364: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_051,2,provincia,BENI,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,6.3.1.1,609,2,8d0c6dd3b8,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 6.3.1.1, p. 609: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_051,2,provincia,BENI,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,6.3.1.2,612,2,dc37d38ff4,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 6.3.1.2, p. 612: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_052,2,provincia,BENI,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,6.3.1.1,609,3,8d0c6dd3b8,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 6.3.1.1, p. 609: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_052,2,provincia,BENI,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,6.3.1.2,612,3,dc37d38ff4,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 6.3.1.2, p. 612: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_053,2,provincia,BENI,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,6.3.1.1,609,1,8d0c6dd3b8,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 6.3.1.1, p. 609: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_053,2,provincia,BENI,Beni,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,6.3.1.2,612,1,dc37d38ff4,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 6.3.1.2, p. 612: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_054,2,provincia,BENI,Beni,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,6.3.2.1,627,3,a7b4d3040c,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 6.3.2.1, p. 627: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_054,2,provincia,BENI,Beni,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,6.3.2.1,627,6,a7b4d3040c,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 6.3.2.1, p. 627: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_055,2,provincia,BENI,Beni,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,6.3.2.1,627,1,a7b4d3040c,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 6.3.2.1, p. 627: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_055,2,provincia,BENI,Beni,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,6.3.2.1,627,4,a7b4d3040c,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 6.3.2.1, p. 627: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_056,2,provincia,CHUQUISACA,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,6.3.1.1,607,2,8d0c6dd3b8,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 6.3.1.1, p. 607: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_056,2,provincia,CHUQUISACA,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,6.3.1.2,610,2,dc37d38ff4,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 6.3.1.2, p. 610: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_057,2,provincia,CHUQUISACA,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,6.3.1.1,607,3,8d0c6dd3b8,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 6.3.1.1, p. 607: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
