firma,cuadros,paginas,n_paginas,pagina_referencia,n_columnas,columna,encabezado_pdf,titulo_pagina
0bce12b5b6,6.1.3.4,526-535,10,526,9,4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTOS POR LA INSTANCIA / SUPERIOR / REVOCADAS TOTALMENTE,Juzgados Públicos de la Niñez y Adolescencia de Provincias
0bce12b5b6,6.1.3.4,526-535,10,526,9,5,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTOS POR LA INSTANCIA / SUPERIOR / REVOCADAS PARCIALMENTE,Juzgados Públicos de la Niñez y Adolescencia de Provincias
0bce12b5b6,6.1.3.4,526-535,10,526,9,6,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTOS POR LA INSTANCIA / ANULADAS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
0bce12b5b6,6.1.3.4,526-535,10,526,9,7,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS / SEGÚN LA FORMA EN QUE FUERON RESUELTOS POR LA INSTANCIA / REPUESTAS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
0bce12b5b6,6.1.3.4,526-535,10,526,9,8,TOTAL DE / APELACIONES / DEVUELTAS EN LA / PRESENTE GESTIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
0bce12b5b6,6.1.3.4,526-535,10,526,9,9,PENDIENTES DE / DEVOLUCIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,1,TOTAL DE / APELACIONES / REMITIDOS EN / LA PRESENTE / GESTIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,2,CONFIRMADAS TOTALMENTE,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,3,CONFIRMADAS PARCIALMENTE,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,4,FORMAS DE RESOLUCIÓN / REVOCADAS TOTALMENTE,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,5,FORMAS DE RESOLUCIÓN / REVOCADAS PARCIALMENTE,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,6,ANULADAS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,7,REPUESTAS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,8,TOTAL DE / APELACIONES / DEVUELTAS EN / LA PRESENTE / GESTIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
959c4cb648,6.1.3.5,536-545,10,536,9,9,PENDIENTES DE / DEVOLUCIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,1,NÚMERO DE / JUZGADOS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,2,RECURSOS DE / APELACIÓN NUEVOS / INTERPUESTOS AL / JUZGADO,Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,3,"RECURSOS DE APELACION DEVUELTOS AL JUZGADO , SEGÚN LA FORMA EN / IMPROCEDENTE",Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,4,"RECURSOS DE APELACION DEVUELTOS AL JUZGADO , SEGÚN LA FORMA EN / QUE FUERON RESUELTOS POR LA INSTANCIA SUPERIOR / INFUNDADO",Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,5,"RECURSOS DE APELACION DEVUELTOS AL JUZGADO , SEGÚN LA FORMA EN / QUE FUERON RESUELTOS POR LA INSTANCIA SUPERIOR / ANULADO",Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,6,"RECURSOS DE APELACION DEVUELTOS AL JUZGADO , SEGÚN LA FORMA EN / CONFIRMANDO LA / SENTENCIA",Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,7,TOTAL / DEVUELTAS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
b45dea44f6,6.1.3.6,546-546,1,546,8,8,PENDIENTES,Juzgados Públicos de la Niñez y Adolescencia de Provincias
406d17d778,6.1.3.7,547-556,10,547,5,1,PENDIENTES EN / EJECUCIÓN DE / SENTENCIA AL INICIO / DE GESTIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
406d17d778,6.1.3.7,547-556,10,547,5,2,NUEVAS EN / EJECUCIÓN DE / SENTENCIA,Juzgados Públicos de la Niñez y Adolescencia de Provincias
406d17d778,6.1.3.7,547-556,10,547,5,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIAS,Juzgados Públicos de la Niñez y Adolescencia de Provincias
406d17d778,6.1.3.7,547-556,10,547,5,4,TERMINADAS EN LA PENDIENTES PARA LA / GESTIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
406d17d778,6.1.3.7,547-556,10,547,5,5,TERMINADAS EN LA PENDIENTES PARA LA / PRÓXIMA GESTIÓN,Juzgados Públicos de la Niñez y Adolescencia de Provincias
daf0c6395b,6.2.1.1,557-566,10,557,6,1,PENDIENTES DE LA / GESTIÓN ANTERIOR,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
daf0c6395b,6.2.1.1,557-566,10,557,6,2,FORMA DE INGRESO / RECIBIDAS POR EXCUSA O / RECUSACIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
daf0c6395b,6.2.1.1,557-566,10,557,6,3,NUEVAS INGRESADAS / EN LA GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
daf0c6395b,6.2.1.1,557-566,10,557,6,4,TOTAL DE CAUSAS ATENDIDAS / EN LA GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
daf0c6395b,6.2.1.1,557-566,10,557,6,5,CAUSAS RESUELTAS / EN LA GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
daf0c6395b,6.2.1.1,557-566,10,557,6,6,PENDIENTES PARA LA / PRÓXIMA GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,1,FORMAS DE / RESOLUCION CON / SENTENCIA,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,2,DESISTIMIENTO,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,3,FORMAS DE RESOLUCIÓN CON AUTO DEFINITIVO / DE LA / RETIRO DEMANDA,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,4,FORMAS DE RESOLUCIÓN CON AUTO DEFINITIVO / ABANDONADAS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,5,RECHAZADAS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,6,OTROS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,7,TOTAL AUTOS / DEFINITIVOS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,8,FORMAS DE RESOLUCION POR / FINALIZACIÓN DE COMPETENCIA / EXCUSA,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,9,FORMAS DE RESOLUCION POR / FINALIZACIÓN DE COMPETENCIA / RECUSA,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,10,FORMAS DE RESOLUCION POR / FINALIZACIÓN DE COMPETENCIA / OTROS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
3bd564ae77,6.2.1.2,567-576,10,567,11,11,TOTAL CAUSAS / RESUELTAS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,1,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / RECURSOS DE / APELACIONES EN / EFECTO / SUSPENSIVO / NUEVOS / INTERPUESTOS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,2,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / CONFIRMADAS TOTALMENTE,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,3,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / CONFIRMADAS PARCIALMENTE,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,4,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / FORMAS DE RESOLUCIÓN / REVOCADAS TOTALMENTE,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,5,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / FORMAS DE RESOLUCIÓN / REVOCADAS PARCIALMENTE,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,6,ANULADAS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,7,REPOSITORIO,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,8,TOTAL DE / APELACIONES / DEVUELTAS EN LA / PRESENTE GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
125d1101c9,6.2.1.3,577-586,10,577,9,9,PENDIENTES,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,1,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / RECURSOS DE / APELACIONES / EN EFECTO / DEVOLUTIVO CONFIRMADAS CONFIRMADAS REVOCADAS / NUEVOS / INTERPUESTO / S,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,2,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / DEVOLUTIVO CONFIRMADAS CONFIRMADAS REVOCADAS / TOTALMENTE,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,3,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / DEVOLUTIVO CONFIRMADAS CONFIRMADAS REVOCADAS / PARCIALMENT / E,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,4,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / FORMAS DE RESOLUCIÓN / DEVOLUTIVO CONFIRMADAS CONFIRMADAS REVOCADAS / TOTALMENTE,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,5,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS EN MATERIA DEL TRABAJO Y SEGURIDAD SOCIAL / FORMAS DE RESOLUCIÓN / REVOCADAS / PARCIALMENT / E,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,6,ANULADAS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,7,REPOSITORIO,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,8,TOTAL DE / APELACIONES / DEVUELTAS / EN LA / PRESENTE / GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
c4908e7496,6.2.1.4,587-596,10,587,9,9,PENDIENTES,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
9430f1f990,6.2.1.5,597-606,10,597,5,1,PENDIENTES AL / INICIO DE GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
9430f1f990,6.2.1.5,597-606,10,597,5,2,NUEVAS EN / EJECUCIÓN DE / SENTENCIA,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
9430f1f990,6.2.1.5,597-606,10,597,5,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
9430f1f990,6.2.1.5,597-606,10,597,5,4,TERMINADAS EN LA / GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
9430f1f990,6.2.1.5,597-606,10,597,5,5,PENDIENTES PARA / LA PRÓXIMA GESTIÓN,Juzgados de Partido en Materia de Trabajo y Seguridad Social de Provincias
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,1,Movimiento Registrado / PROCESOS CON / INICIO DE / INVESTIGACIÓN / PENDIENTES AL / COMIENZO DE LA / GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,2,"PROCESOS CON INICIO / DE INVESTIGACIÓN / RECIBIDAS POR EXCUSA, / RECUSACIÓN. / DECLINATORIA O / INHIBITORIA","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,3,(CAUSAS NUEVAS) CON / INICIO DE / INVESTIGACIÓN / INGRESADAS EN LA / GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,4,TOTAL DE / INFORMES DE / INICIO DE / INVESTIGACIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,5,"REMITIDOS A / OTROS JUZGADOS / (EXCUSA, RECUSA, / DECLINATORIA O / INHIBITORIA)","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,6,CAUSAS CON / RECHAZO DE / DENUNCIA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,7,CAUSAS / CONCLUIDAS / POR OTRAS / FORMAS,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,8,INICIOS DE / INVESTIGACIÓN QUE / MERECIERON / IMPUTACIÓN / FORMAL,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
8d0c6dd3b8,6.3.1.1,607-609,3,607,9,9,INFORMES DE / INICIOS DE / CAUSAS / PENDIENTES / PARA LA / PROXIMA / GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,1,IMPUTACIONES / FORMALES / PENDIENTES AL INICIO / DE LA GESTIÓN / ANTERIOR,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,2,"PROCESOS CON / IMPUTACIONES / FORMALES RECIBIDAS / POR EXCUSA, / RECUSACIÓN / DECLINATORIA O / INHIBITORIA","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,3,PROCESOS CON / INPUTACIÓN DIRECTA / (Procedimiento / Inmediato),"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,4,PROCESOS CON / INPUTACIÓN FORMAL / INGRESADAS EN LA / GESTIÓN (NUEVAS),"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,5,TOTAL / IMPUTACIONES / FORMALES,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,6,"REMITIDOS A / OTROS JUZGADOS / (POR EXCUSA, / RECUSA, / DECLINATORIA O / INHIBITORIA)","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,7,IMPUTACIONES / FORMALES QUE / MERECIERON / ACUSACIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,8,OTRAS FORMAS DE / FINALIZACIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
dc37d38ff4,6.3.1.2,610-612,3,610,9,9,IMPUTACIONES / FORMALES / PENDIENTES PARA / LA PROXIMA / GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,1,IMPUTACIONES / FORMALES DE / INICIO DE / INVESTIGACIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,2,SALIDAS / ALTERNATIVAS,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,3,CONCILIACIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,4,RECHAZO DE / LA DENUNCIA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,5,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIA / OTRAS FORMAS EXCEPCIÓN POR / DE EXTINCIÓN DE PRESCRIPCIÓN - / LA ACCIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,6,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIA / OTRAS FORMAS EXCEPCIÓN POR / DE EXTINCIÓN DE PRESCRIPCIÓN - / COSA JUZGADA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,7,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIA / CONVERSIÓN DE / ACCIONES / Por los Num. 1; 2 y / 3 del Art. 26 CPP y / no el Num. 4,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,8,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIA / DECLINATORIA E / INHIBITORIA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,9,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIA / EXCUSA O RECUSA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
2cd82c1ee7,6.3.1.3,613-615,3,613,10,10,TOTAL DE / CAUSAS / RESUELTAS / QUE / INGRESARÓN EN / LA GESTIÓN / 2021 Y / GESTIONES / ANTERIORES EN / LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,1,REMISIÓN A / JUZGADO O / TRIBUNAL DE / SENTENCIA CON / ACUSACIÓN / FORMAL,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,2,PROCEDIMIENTO / ABREVIADO,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,3,SALIDAS ALTERNATIVAS / CRITERIO DE / OPORTUNIDAD,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,4,SUSPENSIÓN / CONDICIONAL DEL / PROCESO,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,5,CONCILIACIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,6,SOBRESEIMIENTO,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,7,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIAS / EXTINCIÓN DE LA / ACCIÓN EN LA / ETAPA / PREPARATORIA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,8,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIAS / EXTINCIÓN DE LA / ACCIÓN POR / DURACIÓN / MAXIMA DEL / PROCESO O / PRESCRIPCIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,9,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIAS / DECLINATORIA E / INHIBITORIA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,10,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIAS / EXCUSA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,11,OTRAS FORMAS DE CONCLUSIÓN O FINALIZACIÓN DE COMPETENCIAS / RECUSA,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
426267cc5f,6.3.1.4,616-618,3,616,12,12,TOTAL DE / CAUSAS / RESUELTAS QUE / INGRESARÓN EN / LA GESTIÓN 2021 / Y GESTIONES / ANTERIORES EN / LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
7a0a1ec075,6.3.1.5,619-621,3,619,6,1,(M.C - PERSONAL) EN LA / QUE SE DISPUSO LA / DETENCIÓN PREVENTIVA EN / LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
7a0a1ec075,6.3.1.5,619-621,3,619,6,2,(M.C - PERSONAL) / EN LA QUE DISPUSO / MEDIDAS SUSTITUTIVAS / EN LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
7a0a1ec075,6.3.1.5,619-621,3,619,6,3,(M.C) DE CARACTER REAL / DISPUESTA EN LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
7a0a1ec075,6.3.1.5,619-621,3,619,6,4,"TOTAL EN LA GESTIÓN (Es / la suma de las casillas 7,1, / 7,2 y 7,3)","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
7a0a1ec075,6.3.1.5,619-621,3,619,6,5,TOTAL DETENIDOS / PREVENTIVOS / AL FINAL DE LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
7a0a1ec075,6.3.1.5,619-621,3,619,6,6,TOTAL / BENEFICIADOS / CON MEDIDAS / SUSTITUTIVAS AL FINAL DE / LA GESTIÓN,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,1,NÚMERO DE / JUZGADOS,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,2,"RECURSOS DE / APELACIÓN, NUEVOS / INTERPUESTOS AL / JUZGADO","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,3,PROCEDENTE,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,4,"RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO, / SEGÚN LA FORMA DE RESOLUCIÓN POR INSTANCIA SUPERIOR / IMPROCEDENTE","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,5,"RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO, / SEGÚN LA FORMA DE RESOLUCIÓN POR INSTANCIA SUPERIOR / REVOCADAS / TOTALMENTE","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
54085da7c9,6.3.1.6,622-624,3,622,10,6,"RECURSOS DE APELACIÓN, DEVUELTOS AL JUZGADO, / SEGÚN LA FORMA DE RESOLUCIÓN POR INSTANCIA SUPERIOR / REVOCADAS / PARCIALMENTE","Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias"
