cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,readecuadas_ley_439,recibidas_excusa_recusacion,preliminares_formalizados,cautelares_formalizados,nuevas_ingresadas,atendidas,resueltas,pendientes_fin,pendientes_inicio,conciliacion,num_juzgados,recibidas_otros_juzgados,concluidas_rechazo_denuncia,reparacion_dano_conciliacion,remision_art_299_ley_548,merecieron_imputacion_formal,remitidas_finalizacion_competencia,procesos_rebeldia,reparacion_dano,sobreseimiento,terminacion_anticipada,merecieron_acusacion,concluidas_extincion_prescripcion,concluidas_sentencia_juicio,remitidas_otros_juzgados,concluidas_otras_formas,imputacion_directa_procedimiento_inmediato,otras_formas_finalizacion,recibidas_declinatoria_inhibitoria,ingresadas_conversion_acciones,otras_formas_conclusion,resueltas_sentencia,ingresadas_reenvio,otras_formas_ingreso,remitidas_excusa_recusacion,remitidas_otras_formas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,territorio,tipo_elemento_analitico,recurso_juzgados_publicados,recurso_tribunales_publicados,recurso_salas_publicadas,recurso_conciliadores_publicados,recurso_otros_organos_publicados,recursos_clasificacion_completa,personal_cuadro_origen,personal_pagina_pdf,personal_distrito,personal_gestion,personal_items_mujer,personal_items_varon,personal_items_acefalias,personal_items_total,personal_remun_mujer,personal_remun_varon,personal_remun_acefalias,personal_remun_total,personal_nivel_geografico,personal_metodo_seleccion,estado_gestion,ingresos_totales,tasa_resolucion,tasa_resolucion_solo_nuevas,tasa_congestion,tasa_pendencia,duracion_estimada_dias,acumulacion_neta_anual,flag_acumula_mora,flag_sin_resolucion_anual,flag_sin_movimiento,atendidas_por_item_personal,atendidas_por_juzgado_territorio
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,,ACCIÓN PENAL PRIVADA,ACCIÓN PENAL PRIVADA,detalle,3,11,,0,,,3,84,,29,80,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,1.0,46.0,8.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,causas,penal_comun,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,4.0,,,,0.34523809523809523,,,False,False,False,0.2033898305084746,2.625
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,,ACCIÓN PENAL PÙBLICA,ACCIÓN PENAL PÙBLICA,detalle,4,11,,1,,,2,105,,85,102,,,,,,,,,0.0,,,,,,,3.0,,,,0.0,0.0,5.0,12.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,causas,anticorrupcion,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,3.0,,,,0.8095238095238095,,,False,False,False,0.2542372881355932,3.28125
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,ANTICORRUPCIÒN,ANTICORRUPCIÒN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,5,11,,0,,,2,2,,2,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,ANTICORRUPCIÓN,causas,anticorrupcion,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,2.0,,,,1.0,,,False,False,False,0.004842615012106538,0.0625
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,,ACCIÓN PENAL PRIVADA,ACCIÓN PENAL PRIVADA,detalle,6,11,,0,,,0,0,,0,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,causas,anticorrupcion,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,0.0,,,False,False,True,0.0,0.0
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,,ACCIÓN PENAL PÙBLICA,ACCIÓN PENAL PÙBLICA,detalle,7,11,,32,,,217,305,,183,51,,,,,,,,,14.0,,,,,,,43.0,,,,5.0,0.0,26.0,53.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,causas,violencia_mujeres,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,249.0,,,,0.6,,,False,False,False,0.738498789346247,9.53125
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,ANTICORRUPCIÒN,CONTRA LA VIOLENCIA HACIA LA ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,8,11,,5,,,1,6,,6,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,ANTICORRUPCIÓN,causas,violencia_mujeres,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,6.0,,,,1.0,,,False,False,False,0.014527845036319613,0.1875
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,6,tipo_proceso,,ACCIÓN PENAL PRIVADA,ACCIÓN PENAL PRIVADA,detalle,9,11,,0,,,0,0,,0,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",TRINIDAD,,Beni,False,,causas,violencia_mujeres,2023,False,TRINIDAD,accion_penal,32,1,5,2,,True,14.1.3,746,BENI,2023,223,180,10,413,1238407,1461271,68986,2768664,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,0.0,,,False,False,True,0.0,0.0
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,,ACCIÓN PENAL PÙBLICA,ACCIÓN PENAL PÙBLICA,detalle,11,11,,8,,,187,618,,417,417,,,,,,,,,102.0,,,,,,,19.0,,,,6.0,0.0,76.0,106.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,causas,penal_comun,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,195.0,,,,0.6747572815533981,,,False,False,False,3.3956043956043955,29.428571428571427
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,12,11,,0,,,0,2,,2,2,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,PENAL COMÚN,causas,penal_comun,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,1.0,,,False,False,False,0.01098901098901099,0.09523809523809523
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,,ACCIÓN PENAL PRIVADA,ACCIÓN PENAL PRIVADA,detalle,13,11,,1,,,48,299,,286,249,,,,,,,,,0.0,,,,,,,1.0,,,,1.0,0.0,11.0,1.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,causas,penal_comun,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,49.0,,,,0.9565217391304348,,,False,False,False,1.6428571428571428,14.238095238095237
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,,ACCIÓN PENAL PÙBLICA,ACCIÓN PENAL PÙBLICA,detalle,14,11,,0,,,12,38,,34,24,,,,,,,,,1.0,,,,,,,2.0,,,,2.0,0.0,1.0,1.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,causas,anticorrupcion,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,12.0,,,,0.8947368421052632,,,False,False,False,0.2087912087912088,1.8095238095238095
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,ANTICORRUPCIÒN,ANTICORRUPCIÒN ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,15,11,,0,,,0,0,,0,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,ANTICORRUPCIÓN,causas,anticorrupcion,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,0.0,,,False,False,True,0.0,0.0
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,,ACCIÓN PENAL PRIVADA,ACCIÓN PENAL PRIVADA,detalle,16,11,,0,,,0,0,,0,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,causas,anticorrupcion,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,0.0,,,False,False,True,0.0,0.0
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,,ACCIÓN PENAL PÙBLICA,ACCIÓN PENAL PÙBLICA,detalle,17,11,,1,,,86,188,,126,99,,,,,,,,,75.0,,,,,,,3.0,,,,2.0,0.0,18.0,41.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,causas,violencia_mujeres,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,87.0,,,,0.6702127659574468,,,False,False,False,1.032967032967033,8.952380952380953
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,ANTICORRUPCIÒN,CONTRA LA VIOLENCIA HACIA LA ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE,detalle,18,11,,0,,,0,0,,0,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,ANTICORRUPCIÓN,causas,violencia_mujeres,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,0.0,,,False,False,True,0.0,0.0
5.3.2.1,364,605618ed5b,causas,capital,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,2,tipo_proceso,,ACCIÓN PENAL PRIVADA,ACCIÓN PENAL PRIVADA,detalle,19,11,,0,,,0,0,,0,0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,SENTENCIA PENAL,,SENTENCIA PENAL,Sentencia Penal,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",COBIJA,,Pando,False,,causas,violencia_mujeres,2023,False,COBIJA,accion_penal,21,2,3,1,,True,14.1.3,746,PANDO,2023,91,69,22,182,519974,563777,165505,1249256,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,0.0,,,,0.0,,,False,False,True,0.0,0.0
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,2,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,1,11,,0,,,14,59,23,31,31,,,,,,,,,31.0,,,,,,,,,,,,,,,1.0,13.0,0.0,5.0,TRIBUNAL DE SENTENCIA PENAL,PENAL,TRIBUNAL DE SENTENCIA PENAL,Tribunales de Sentencia Penal,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,otro_detalle,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,28.0,0.8214285714285714,1.6428571428571428,2.5652173913043477,0.5254237288135594,491.95652173913044,5.0,True,False,False,0.10442477876106195,1.18
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,2,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,2,11,,0,,,2,7,3,2,2,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,3.0,0.0,2.0,TRIBUNAL DE SENTENCIA PENAL,ANTICORRUPCIÓN,TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,otro_detalle,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,5.0,0.6,1.5,2.3333333333333335,0.2857142857142857,243.33333333333331,2.0,True,False,False,0.012389380530973451,0.14
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,2,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,3,11,,0,,,116,208,121,79,78,,,,,,,,,78.0,,,,,,,,,,,,,,,3.0,11.0,0.0,8.0,TRIBUNAL DE SENTENCIA PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,TRIBUNAL DE SENTENCIA CONTRA LA VIOLENCIA HACIA LA MUJER,TRIBUNAL DE SENTENCIA CONTRA LA VIOLENCIA HACIA LA MUJER,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",SUCRE,,Chuquisaca,False,,no_aplica,no_aplica,2023,False,SUCRE,otro_detalle,50,2,8,5,,True,14.1.3,746,CHUQUISACA,2023,316,216,33,565,1780232,1744314,142321,3666867,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,130.0,0.9307692307692308,1.043103448275862,1.71900826446281,0.3798076923076923,238.30578512396696,9.0,True,False,False,0.368141592920354,4.16
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,6,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,5,11,,0,,,171,1097,206,852,852,,,,,,,,,852.0,,,,,,,,,,,,,,,49.0,25.0,4.0,35.0,TRIBUNAL DE SENTENCIA PENAL,PENAL,TRIBUNAL DE SENTENCIA PENAL,Tribunales de Sentencia Penal,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,otro_detalle,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,245.0,0.8408163265306122,1.2046783625730995,5.325242718446602,0.7766636280765725,1509.611650485437,39.0,True,False,False,0.7032051282051283,9.066115702479339
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,6,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,6,11,,0,,,25,162,68,84,135,,,,,,,,,84.0,,,,,,,,,,,,,,,0.0,2.0,10.0,0.0,TRIBUNAL DE SENTENCIA PENAL,ANTICORRUPCIÓN,TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,otro_detalle,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,27.0,2.5185185185185186,2.72,2.3823529411764706,0.5185185185185185,450.88235294117646,-41.0,False,False,False,0.10384615384615385,1.3388429752066116
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,6,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,7,11,,0,,,150,195,151,44,42,,,,,,,,,44.0,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,TRIBUNAL DE SENTENCIA PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,TRIBUNAL DE SENTENCIA CONTRA LA VIOLENCIA HACIA LA MUJER,TRIBUNAL DE SENTENCIA CONTRA LA VIOLENCIA HACIA LA MUJER,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",LA PAZ,,La Paz,False,,no_aplica,no_aplica,2023,False,LA PAZ,otro_detalle,121,6,16,22,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,153.0,0.9869281045751634,1.0066666666666666,1.2913907284768211,0.22564102564102564,106.35761589403972,2.0,True,False,False,0.125,1.6115702479338843
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,4,tipo_proceso,,PENAL COMUN,PENAL COMUN,detalle,9,11,,0,,,91,344,110,227,219,,,,,,,,,227.0,,,,,,,,,,,,,,,5.0,29.0,0.0,7.0,TRIBUNAL DE SENTENCIA PENAL,PENAL,TRIBUNAL DE SENTENCIA PENAL,Tribunales de Sentencia Penal,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,,La Paz,False,,no_aplica,no_aplica,2023,False,EL ALTO,otro_detalle,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,125.0,0.88,1.2087912087912087,3.1272727272727274,0.6598837209302325,753.2272727272726,15.0,True,False,False,0.2205128205128205,5.4603174603174605
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,4,tipo_proceso,,ANTICORRUPCIÓN,ANTICORRUPCIÓN,detalle,10,11,,0,,,8,19,3,15,11,,,,,,,,,15.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,TRIBUNAL DE SENTENCIA PENAL,ANTICORRUPCIÓN,TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,TRIBUNAL DE SENTENCIA ANTICORRUPCIÓN,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,,La Paz,False,,no_aplica,no_aplica,2023,False,EL ALTO,otro_detalle,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,8.0,0.375,0.375,6.333333333333333,0.7894736842105263,1825.0,5.0,True,False,False,0.01217948717948718,0.30158730158730157
5.3.3.1,375,5bcba9e73f,causas,capital,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,4,tipo_proceso,,CONTRA LA VIOLENCIA HACIA LAS MUJERES,CONTRA LA VIOLENCIA HACIA LAS MUJERES,detalle,11,11,,0,,,206,375,213,157,155,,,,,,,,,157.0,,,,,,,,,,,,,,,8.0,6.0,0.0,5.0,TRIBUNAL DE SENTENCIA PENAL,CONTRA LA VIOLENCIA HACIA LA MUJER,TRIBUNAL DE SENTENCIA CONTRA LA VIOLENCIA HACIA LA MUJER,TRIBUNAL DE SENTENCIA CONTRA LA VIOLENCIA HACIA LA MUJER,"Tribunales de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",EL ALTO,,La Paz,False,,no_aplica,no_aplica,2023,False,EL ALTO,otro_detalle,63,4,,9,,True,14.1.3,746,LA PAZ,2023,797,683,80,1560,4633110,4972458,335353,9940921,distrito_judicial,fila_distrital_publicada_14.1.3,encabezado_o_detalle,220.0,0.9681818181818181,1.0339805825242718,1.7605633802816902,0.4186666666666667,269.037558685446,7.0,True,False,False,0.2403846153846154,5.9523809523809526
